"participant","parameter","mean","median","sd","q2.5","q97.5","rhat","ess_bulk","ess_tail","model"
17,"eta",-0.466905732173788,-0.440302765,0.332996229725524,-1.1868969125,0.1915992555,1.00531540977309,1958.23842470943,2435.72803623181,"log_trunc_global_eta_unaware"
18,"alpha",4.43666014295,4.4100079,0.716158305642931,3.12577277,5.912563325,1.00060214975235,3263.72344639125,1484.678772622,"log_trunc_global_eta_unaware"
18,"beta",0.329796211571325,0.328174705,0.16289122706566,0.017448514175,0.6580346485,1.00179285270193,5462.63606618767,3182.57034312512,"log_trunc_global_eta_unaware"
18,"lambda",0.0355002535696425,0.0329135485,0.0202164404408849,0.00430467658,0.0812197818,1.00139117510925,3511.21538915025,2938.74284271631,"log_trunc_global_eta_unaware"
18,"delta",0.461741350026794,0.390047975,0.319216836317809,0.0221335889,1.10362757,1.00558080158638,1060.02330914025,2824.94608993372,"log_trunc_global_eta_unaware"
18,"eta",-0.478258094996593,-0.44451871,0.314966538405274,-1.186714335,0.1006941495,1.00512019300903,899.320122053896,2304.7347656949,"log_trunc_global_eta_unaware"
19,"alpha",2.887801685575,2.8513863,0.546382079045913,1.9407930375,4.03378684,1.00178159776921,5149.82806978103,3147.26824129724,"log_trunc_global_eta_unaware"
19,"beta",1.1256089048725,1.1140832,0.203481574311494,0.75731056825,1.55593215,1.00066725781089,3724.12021705324,3087.86425609199,"log_trunc_global_eta_unaware"
19,"lambda",0.0442521933788498,0.0434526975,0.0214315261387282,0.00764683791,0.0906893088,1.00090990363724,4343.582474757,2509.85860251804,"log_trunc_global_eta_unaware"
19,"delta",0.732499117798379,0.75857077,0.217470060569431,0.1953973645,1.093538005,1.00102395867473,3680.55823403691,2046.98068079594,"log_trunc_global_eta_unaware"
19,"eta",-0.149996115052662,-0.217517215,0.367195024619627,-0.72114325325,0.74210298525,1.00371360864041,1800.44219567541,3045.47292779115,"log_trunc_global_eta_unaware"
20,"alpha",4.54937059865,4.5244675,0.770851989923342,3.0617292475,5.95270513,1.00040315252081,3423.36275022837,1584.51697391329,"log_trunc_global_eta_unaware"
20,"beta",0.8831366596075,0.87677277,0.197022350397301,0.51841933325,1.2864004025,1.00141932885794,5065.72548288902,2797.77992350653,"log_trunc_global_eta_unaware"
20,"lambda",0.0203516887128925,0.0179114525,0.0133522180943795,0.00164576915,0.0524898995,1.00054019629315,3635.33300383189,2856.02680847973,"log_trunc_global_eta_unaware"
20,"delta",0.871558155873894,0.88837864,0.365984983722175,0.13875974025,1.51407297,1.00252485611055,2205.14379492846,2411.20604958022,"log_trunc_global_eta_unaware"
20,"eta",-0.543901364523233,-0.47644479,0.365296325843527,-1.42054323,0.0366727418500002,1.00475552769436,992.437080335264,2878.87480046559,"log_trunc_global_eta_unaware"
