"participant","parameter","mean","median","sd","q2.5","q97.5","rhat","ess_bulk","ess_tail","model"
27,"beta",-0.15095747056019,-0.149358435,0.0883867632020887,-0.329778852,0.01557020255,1.00065897898881,5439.7580437559,3442.1140947782,"log_trunc_global_eta_aware"
27,"lambda",0.0414728813361488,0.030275817,0.0395298036045849,0.00109198719,0.14219893975,1.00034578426975,4050.71350897159,2817.78192329694,"log_trunc_global_eta_aware"
27,"delta",1.0395380013195,1.013632,0.229683655810105,0.555272921,1.61928848,1.00184798612179,3707.21361017352,2059.36481416319,"log_trunc_global_eta_aware"
27,"eta",-0.825166355797072,-0.78743547,0.602807101585682,-2.118095055,0.258348775,1.0025035664542,3008.63111389848,2338.59952590005,"log_trunc_global_eta_aware"
28,"alpha",2.4440423996525,2.40389905,0.521454016549466,1.51620398,3.566221285,1.00004661477673,5319.13137911856,2608.8957621052,"log_trunc_global_eta_aware"
28,"beta",0.5952234505995,0.587623125,0.166018831259459,0.291808011,0.939076128,1.00124341684738,4234.22065035975,3357.63592862929,"log_trunc_global_eta_aware"
28,"lambda",0.134980854517569,0.13241115,0.0518550921640309,0.039979802825,0.2405868745,1.00315020245811,3331.11430243951,1895.71585541758,"log_trunc_global_eta_aware"
28,"delta",0.236448151157249,0.17361854,0.21351401496388,0.007584740645,0.81703067025,1.00543926729466,709.845596296197,863.087941924314,"log_trunc_global_eta_aware"
28,"eta",0.29043780419045,0.31394678,0.566402942179487,-0.8811464755,1.3521437975,1.00230057148745,1701.91084072368,2148.74333598099,"log_trunc_global_eta_aware"
29,"alpha",5.0320559728,5.07884825,0.640270021450859,3.7249082025,5.9908350125,1.00047680410638,3184.99479405516,1984.18892213248,"log_trunc_global_eta_aware"
29,"beta",0.12030989367696,0.11695374,0.129549228842195,-0.12417231075,0.37926291275,1.00318445931784,6095.02899116799,2706.15469463862,"log_trunc_global_eta_aware"
29,"lambda",0.08371279964783,0.08320012,0.0295767454318877,0.0279307033,0.14430285925,1.00112197406783,4339.02303248098,2302.1320429007,"log_trunc_global_eta_aware"
29,"delta",0.733384464829516,0.70539735,0.302159593828771,0.18801723775,1.4366927875,1.00043666898147,3570.05707127504,2377.99816621861,"log_trunc_global_eta_aware"
29,"eta",-0.463034574796812,-0.46393467,0.45701433490132,-1.33940733,0.428895494250001,1.0004113206907,4328.69553991736,2777.01064807011,"log_trunc_global_eta_aware"
30,"alpha",5.39579469995,5.51791535,0.521579735613992,4.1553118425,5.9976544925,1.00283402838106,3746.9770130985,2354.74694848987,"log_trunc_global_eta_aware"
30,"beta",0.119459535609026,0.117250725,0.165259391948227,-0.193535614,0.43863418625,1.00150383312136,1913.5062067248,2920.65107237345,"log_trunc_global_eta_aware"
30,"lambda",0.0851856026471195,0.084311593,0.0311083422955136,0.027035863225,0.1484472225,1.00093177846021,4096.70819740119,2442.10277255189,"log_trunc_global_eta_aware"
30,"delta",0.699114738201785,0.87845297,0.347400083749194,0.03596298035,1.1066026325,1.00501451310744,778.849664610216,1974.0952447597,"log_trunc_global_eta_aware"
30,"eta",-0.94346275920441,-0.93519285,0.531258142186814,-2.010423055,0.0685638851500001,1.00206591433764,1356.59659285285,2841.50432572522,"log_trunc_global_eta_aware"
31,"alpha",5.5776554652,5.6896188,0.405831908698063,4.5173315875,5.999312475,1.00157138447813,3165.89431243762,2092.30004176361,"log_trunc_global_eta_aware"
31,"beta",-0.313313871105523,-0.316416105,0.126884725976045,-0.5587393875,-0.0638556777,1.00069578597769,5130.3954112279,3608.08488631954,"log_trunc_global_eta_aware"
31,"lambda",0.1064512998125,0.10561218,0.032390474790333,0.046603626,0.17338477325,1.00077168335937,5661.58643328186,2773.21951029395,"log_trunc_global_eta_aware"
31,"delta",0.518013880660787,0.5196285,0.282124345020283,0.02955761445,1.036087385,1.00149652647866,1561.91681374862,2300.33606819236,"log_trunc_global_eta_aware"
31,"eta",-1.42721476468245,-1.42303065,0.477536098438298,-2.4034449775,-0.508851578,0.999790623269565,3858.61454896553,3054.53011099893,"log_trunc_global_eta_aware"
32,"alpha",2.8789290561,2.834978,0.617545767023222,1.80944905,4.178452085,1.00038091835403,4587.76119212261,3343.66612708713,"log_trunc_global_eta_aware"
32,"beta",0.761490802085,0.75406701,0.168157071455346,0.445391078,1.1123167025,1.00024593497521,4642.19280408085,3048.61863693499,"log_trunc_global_eta_aware"
32,"lambda",0.0183481529691588,0.014436343,0.0151014708604469,0.00058609473475,0.056797444975,1.0006660608855,3609.39347461428,2423.60805106058,"log_trunc_global_eta_aware"
32,"delta",0.9583279374225,0.93217986,0.134096116388664,0.726459902,1.22856948,1.00098392636417,2564.46301021285,3107.84731414527,"log_trunc_global_eta_aware"
32,"eta",0.750857660319913,0.73056545,0.513053682982713,-0.211951905,1.8571062575,1.00232656285103,3845.5244987098,3088.11916797183,"log_trunc_global_eta_aware"
